year,trial,geno,rep,sc,MT,FF,F50,MF50,HT,WD,BM,LT,HM,HI,HD,CL,BS,BR,BU,HC,HE,HS,HU,HR,OQ,FC,note.plot
1,1,B227,2,11,112,137,141,29,36.576,59.436,420.9,0,90.5,21.5015443098123,64.7,28.2,1.44,5,4,5,4,3,4,4,4,0,
1,1,B227,3,12,110,133,137,27,36.576,51.308,560,0,101.6,18.1428571428571,65.3,25,1.86,4,2,4,3,3,3,3,3,0,
1,2,B227,1,12,97,119,127,30,36.068,67.31,773.7,0,184.4,23.8335272069277,78.9,43.4,1.84,5,4,5,2,3,4,5,4,0,missing some heading data
1,2,B227,2,11,99,113,118,19,36.83,68.58,NA,NA,NA,NA,NA,NA,NA,5,3,4,4,3,4,4,4,0,
1,2,B227,3,10,101,113,116,15,42.926,80.01,564.9,0,137,24.2520800141618,87.7,36.5,1.52,5,3,4,3,2,3,4,3,0,
1,0,B229,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,botrytis? 
1,0,B231,2,5,77,NA,NA,NA,41.656,69.85,912.6,0,154,16.8748630287092,73.8,27.9,1.94,5,5,5,3,5,5,5,5,NA,THIS IS ACTUALLY F04!!!!!!!!!! B231 I BELIEVE  (marked as B330)
1,0,B232,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,B233,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,capitata
1,0,B234,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acelpha
1,0,B235,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,1,B235,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,1,B235,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gemmifera? 
1,1,B235,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gemmifera? 
1,2,B235,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,2,B235,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,2,B235,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,B257,2,2,62,71,74,12,26.924,51.054,284.2,10,65.2,22.9415904292752,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,
1,1,B257,1,11,96,108,112,16,22.606,45.212,205.8,12,50.7,24.6355685131195,43.3,19.6,1.64,5,5,4,3,3,3,4,3,0,
1,1,B257,2,10,95,108,115,20,22.86,44.196,210.9,6,55.3,26.2209577999052,42.8,19.8,1.84,5,4,3,3,3,3,4,2,0,some early heading.  
1,1,B257,3,11,97,108,113,16,20.066,40.894,180.8,12,47.1,26.0508849557522,37.3,24.1,1.82,5,4,3,3,2,2,4,3,0,
1,2,B257,1,5,87,96,100,13,28.956,44.196,269.2,11,52.1,19.3536404160476,40.2,17.3,1.58,5,4,3,3,3,3,4,2,0,
1,2,B257,2,6,86,97,100,14,23.368,55.372,240.9,7,49.7,20.6309672063097,36.5,18.6,1.48,4,4,3,2,3,3,4,2,0,
1,2,B257,3,5,84,98,102,18,24.13,21.082,234.4,8,55.3,23.5921501706485,42.1,20.9,1.62,5,4,3,3,2,3,4,2,0,
1,0,B261,2,2,100,NA,NA,NA,62.992,75.946,994.9,22,10.7,1.07548497336416,18.7,8.5,1.88,3,2,1,4,2,1,2,1,NA,extreme lats
1,1,B261,1,12,119,130,144,25,66.802,71.12,945.6,21,30.1,3.1831641285956,33.5,19,2.24,4,4,2,5,3,3,4,2,0,extreme lats
1,1,B261,2,11,115,113,146,31,74.422,78.232,762.3,6,52,6.82146136691591,43,19.2,2.24,3,3,3,4,2,3,3,2,0,
1,1,B261,3,12,120,133,143,23,56.642,43.942,303.7,17,19.8,6.51959170233783,37.3,18.7,2.6,3,2,2,4,2,3,3,1,0,
1,2,B261,1,9,103,96,135,32,62.738,77.47,472.1,3,37.4,7.92205041304808,46.1,21.1,2.24,4,2,2,4,3,3,4,3,0,
1,2,B261,2,9,103,112,130,27,60.452,64.516,349.1,1,24.7,7.07533657977657,26,12.8,2.66,3,2,3,4,3,3,3,2,0,irregular heading and flowering 
1,2,B261,3,12,113,105,145,32,74.422,85.09,619.4,14,27.8,4.48821440103326,40.7,20.7,1.56,5,4,2,4,2,2,5,2,0,irregular heading and flowering 
1,0,FA195,2,4,44,45,49,5,19.558,44.45,123,7,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,"alboglabra, didny really head"
1,0,FA211,2,4,39,39,44,5,17.272,49.53,NA,5,NA,NA,NA,NA,3.9,NA,NA,NA,3,0,NA,NA,NA,1,alboglabra
1,0,FA310,2,4,NA,23,28,NA,26.924,26.67,33.8,3,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,1,flowered in tray
1,0,H057,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H058,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acelpha
1,0,H059,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acelpha
1,0,H060,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acelpha
1,0,H061,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acelpha
1,0,H062,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,viridis acelpha? 
1,0,H063,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,viridis acelpha
1,0,H064,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,viridis? 
1,0,H065,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unk? 
1,0,H066,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acelpha
1,0,H067,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acelpha
1,0,H068,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acelpha
1,0,H069,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,viridis? 
1,0,H070,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,viridis? 
1,0,H071,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H072,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dino kale
1,0,H073,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kale/collard
1,0,H074,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kale
1,0,H075,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kale? 
1,0,H076,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,very dark kale collard
1,0,H077,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H078,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H079,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H080,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H081,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H082,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H083,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H084,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H085,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,H086,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,W001,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,W002,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,W003,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,W004,2,5,NA,NA,NA,NA,NA,NA,NA,NA,154.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,W005,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B001,1,14,111,117,120,9,46.99,89.408,1494.37,13,146.23,9.7853945140762,87.24,35.74,1.232,4,3,5,4,4,2,2,2,0,
2,3,B001,2,15,108,117,122,14,53.34,84.328,1262.5,7,243.29,19.2704950495049,93.12,45.32,1.308,5,3,5,3,3,3,2,2,0,
2,3,B001,3,14,109,117,127,18,49.53,101.6,1317.5,4,179.19,13.6007590132827,83.89,27.58,1.136,4,2,5,3,3,2,2,2,0,
2,3,B003,1,11,94,105,111,17,46.482,104.9782,1062.16,9,273.68,25.7663628831814,119.85,47.3,1.7748,5,4,4,4,4,3,4,3,0,
2,3,B003,2,11,94,104,109,15,45.212,103.886,1020.08,10,186.07,18.2407262175516,96.54,45.66,1.588,5,4,4,3,3,3,4,3,0,
2,3,B003,3,12,101,102,118,17,47.625,105.41,1257.84,11,257.71,20.4882973987153,122.07,52.74,2.054,5,4,4,3,3,3,5,3,0,
2,3,B004,1,13,110,123,128,18,53.848,105.156,1383.73,3,318.31,23.0037651854047,119.67,61.08,1.688,5,4,5,3,4,4,3,3,0,
2,3,B004,2,12,116,126,134,18,52.07,86.995,737.53,5,187.47,25.4186270389001,133.46,63.37,1.79,5,4,5,4,4,4,3,3,0,
2,3,B004,3,13,116,128,138,22,42.672,104.14,959.29,2,228.02,23.7696629799122,100.32,41.38,1.38,5,3,5,4,4,3,3,3,0,
2,3,B011,1,13,97,114,118,21,52.3875,106.68,1078.08,9,253.37,23.5019664588899,140.64,72.77,1.682,5,3,4,4,3,3,3,3,0,
2,3,B011,2,13,95,114,120,25,52.832,109.474,1052.1,5,195.57,18.5885372112917,100.43,43.57,1.856,5,3,4,3,3,3,3,3,0,
2,3,B011,3,13,99,107,112,13,60.4012,104.648,941.5,0,220.13,23.3807753584705,101.12,39.41,1.272,5,4,4,4,3,3,4,3,0,
2,3,B013,1,13,94,102,109,15,37.846,100.33,874.3,4,230.27,26.3376415418049,105.64,59.3,1.672,5,3,4,4,3,3,4,4,0,
2,3,B013,2,10,90,102,113,23,37.465,103.505,798,5,213.4,26.7418546365915,130.73,53.35,2.19,5,3,4,3,4,4,5,4,0,
2,3,B013,3,11,94,108,122,28,39.624,110.49,935,5,214.88,22.9818181818182,107.32,41.42,1.894,5,4,4,4,3,3,4,3,0,
2,3,B014,1,13,95,108,118,23,37.846,104.902,951.98,10,217.3,22.8261097922225,101.34,41.27,1.914,5,3,5,4,4,4,3,3,0,
2,3,B014,2,13,89,105,109,20,40.005,97.155,994.8,7,212.69,21.3801769199839,109.98,40.86,2.745,5,3,4,3,4,3,4,4,0,
2,3,B014,3,13,89,105,111,22,44.45,116.84,900.97,7,208.03,23.0895590308223,109.94,52.53,2.03,5,3,4,3,4,4,3,3,0,
2,3,B015,1,9,125,133,140,15,50.546,75.565,927.34,13,144.44,15.575732740958,110.36,44.01,1.56,4,1,5,4,1,1,1,1,0,
2,3,B015,2,11,112,123,127,15,56.896,85.344,984.18,8,171.95,17.4713975085858,82.18,51.47,1.296,4,1,5,4,3,2,2,2,0,
2,3,B015,3,11,116,127,127,11,50.8,93.472,932.76,15,126.31,13.5415326557743,76.64,43.56,1.152,4,3,5,4,2,2,2,2,0,
2,3,B016,1,8,81,93,105,24,24.765,96.2025,757.82,1,164.42,21.6964450661107,92.85,41.37,0.438,5,4,5,3,3,3,1,1,0,
2,3,B016,2,12,77,92,96,19,27.305,95.25,1284.88,0,299.66,23.3220222900193,134.94,70.38,0.584,5,3,5,2,3,2,1,1,0,
2,3,B016,3,12,79,90,93,14,30.48,96.52,1145.62,1,534.18,46.6280267453431,171.45,68.2,0.516,4,4,5,2,2,2,1,1,0,
2,3,B017,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B017,2,13,85,93,97,12,33.3375,103.505,1275.81,6,208.63,16.3527484500043,119.19,39.99,2.176,4,4,4,2,3,3,4,3,0,
2,3,B017,3,10,87,95,101,14,35.8775,97.4725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2,3,B047,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B047,2,13,88,89,94,6,41.5925,103.505,NA,11,289.86,NA,145.23,73.13,3.128,5,4,3,4,1,3,5,2,0,
2,3,B047,3,11,86,89,93,7,34.29,99.06,783.09,12,146.15,18.6632443269611,115.5,50.01,2.77,5,3,3,3,2,3,3,2,0,
2,3,B094,1,6,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2,3,B094,2,7,187,184,NA,NA,64.135,92.71,1885.84,32,107.99,5.7263606668646,86.82,22.23,2.402,1,3,2,3,2,2,5,2,0,
2,3,B094,3,6,187,187,NA,NA,69.215,79.0575,1258.25,36,138.13,10.9779455593086,151.6,27.27,2.748,1,3,1,4,2,1,5,2,0,
2,3,B095,1,6,109,133,139,30,61.722,95.504,1697.45,16,143.46,8.4515007805826,61.39,36.89,1.566,2,2,3,4,2,1,1,1,0,
2,3,B095,2,6,103,126,141,38,56.642,97.79,1025.56,18,106.3,10.3650688404384,44.83,15.79,1.266,1,4,5,5,2,1,1,1,0,
2,3,B095,3,16,109,119,137,28,59.69,100.838,1526.66,15,232.37,15.2208088244927,66.78,31.41,1.614,2,4,3,5,1,1,1,1,0,
2,3,B096,1,9,94,97,105,11,49.022,97.79,1082.89,12,174.35,16.1004349472246,93.38,44.52,1.984,3,4,4,4,3,3,2,2,0,
2,3,B096,2,7,89,91,106,17,50.8,96.52,893.89,17,106.61,11.9265233977335,89.31,32.34,2.87,2,3,3,4,4,3,2,2,0,
2,3,B096,3,7,95,96,111,16,41.91,91.44,633.5,18,145.86,23.0244672454617,116.61,44.24,2.578,3,3,3,4,3,2,2,2,0,
2,3,B097,1,1,94,NA,NA,NA,61.976,102.362,1618.6,19,161.4,9.9715803781045,77.92,26.2,3.162,2,3,2,4,2,3,2,1,0,
2,3,B097,2,1,102,NA,NA,NA,40.64,82.042,2237.81,13,287.93,12.8665972535649,80.94,36.91,1.414,5,4,4,3,4,3,4,1,0,
2,3,B097,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B098,1,6,175,NA,NA,NA,52.3875,101.6,2991.09,0,324.16,10.8375207700203,109.39,46.62,0.548,5,5,5,4,4,4,1,1,NA,
2,3,B098,2,3,130,167,NA,NA,46.99,89.408,1916.6,0,193.01,10.0704372325994,86.59,36.12,0.396,5,1,5,1,3,3,1,1,1,plant that flowered likely a contaminant
2,3,B098,3,6,158,NA,NA,NA,57.4675,120.65,2388.04,0,286.4,11.9930989430663,123.75,62.04,0.518,5,5,5,3,4,5,1,1,NA,
2,3,B099,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B099,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B099,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B100,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B100,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B100,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B101,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B101,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B101,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B102,1,8,106,114,143,37,59.436,83.82,1174.3,12,197.9,16.852593034148,88.6,39.26,1.318,2,4,3,4,2,1,1,1,0,
2,3,B102,2,11,102,115,122,20,45.212,82.55,946.19,13,171.38,18.1126412242784,46.1,17.5,3.152,2,1,5,4,2,2,1,1,0,
2,3,B102,3,9,104,117,129,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,2,2,1,1,0,
2,3,B103,1,4,113,118,131,18,92.456,88.9,2073.73,21,143.91,6.9396690986773,80.22,26.67,2.116,4,3,3,5,5,3,3,1,0,
2,3,B103,2,6,113,96,110,-3,65.532,94.488,852.09,9,184.35,21.6350385522656,68.59,40.73,1.658,4,4,3,4,3,2,4,2,0,
2,3,B103,3,6,109,115,123,14,79.375,115.57,2226.54,27,182.18,8.1822019815499,84.58,37.26,2.246,3,4,4,5,2,3,2,2,0,
2,3,B104,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B104,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B104,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B105,1,4,135,110,136,1,62.23,87.63,797.92,14,81.46,10.2090435131341,30.38,27.2,1.428,2,2,4,5,2,1,1,1,0,
2,3,B105,2,5,136,120,138,2,49.8475,68.2625,307.93,15,46.09,14.967687461436,50.76,25.25,2.562,4,3,3,4,2,4,3,2,0,
2,3,B105,3,5,100,104,120,20,73.406,89.916,1457.34,28,170.12,11.6733226288992,90.11,26.76,1.654,1,3,4,5,3,1,1,1,0,
2,3,B106,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B106,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B106,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B107,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B107,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B107,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B108,1,6,109,105,128,19,63.5,107.442,1450.4,13,202.19,13.9402923331495,59.26,30.85,0.512,2,1,4,4,3,1,1,1,0,
2,3,B108,2,4,120,113,134,14,73.025,69.215,643.44,0,53.66,8.3395499191844,51.97,27.73,1.64,3,2,3,4,2,2,2,1,0,
2,3,B108,3,6,103,110,124,21,55.626,92.71,1011.77,5,163.8,16.1894501714817,66.88,33.19,1.77,4,3,4,4,2,1,3,1,0,
2,3,B109,1,8,105,109,132,27,54.61,99.314,1367.2,12,208.87,15.2772088940901,57.98,20.18,2.468,2,3,3,4,2,1,2,1,0,
2,3,B109,2,13,111,111,130,19,68.58,96.774,1337.19,12,134.23,10.038214464661,59.77,36.08,1.794,2,2,4,4,2,1,1,1,0,
2,3,B109,3,13,110,112,128,18,56.642,72.39,597.93,7,73.3,12.258960078939,54.9,22.5,2.498,2,5,3,4,3,3,2,2,0,
2,3,B110,1,8,106,109,131,25,71.374,79.502,752.15,15,125.16,16.6402978129362,52.12,19.09,2.056,1,3,4,5,1,1,1,1,0,
2,3,B110,2,12,110,107,123,13,81.915,106.045,2113.06,38,128.76,6.0935326020085,108.52,41.59,2.186,2,4,3,5,3,1,3,1,0,
2,3,B110,3,12,97,98,108,11,48.895,113.03,1046.26,19,171.5,16.3917190755644,120.21,46.07,3.11,3,2,3,4,2,3,2,1,0,
2,3,B111,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B111,2,8,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2,3,B111,3,9,171,170,NA,NA,68.58,92.3925,1748.49,30,397.95,22.7596383164902,92.2,16.83,2.112,5,4,2,5,1,5,5,1,0,
2,3,B112,1,6,142,118,142,0,66.675,89.2175,1184.88,0,115.42,9.7410708257376,117.07,57.11,0.578,5,3,5,3,3,4,1,1,0,
2,3,B112,2,10,142,117,142,0,57.15,123.19,1361.25,0,144.02,10.5799816345271,80.03,29.05,0.268,5,5,5,3,2,3,1,1,0,
2,3,B112,3,10,119,125,146,27,46.228,97.79,1447.3,0,243.89,16.8513784287985,126.6,49.18,0.786,5,5,5,3,2,3,1,1,0,
2,3,B113,1,20,172,NA,NA,NA,44.45,133.0325,2654.58,0,602.93,22.7128208605504,151.49,57.68,0.358,4,3,5,2,4,3,1,1,NA,
2,3,B113,2,11,188,NA,NA,NA,66.9925,111.76,1394.91,0,247.59,17.7495322278857,131.42,72.09,0.692,5,5,5,4,4,4,1,1,NA,
2,3,B113,3,13,165,NA,NA,NA,53.0225,96.2025,1046.7,0,149.16,14.2505015763829,83.41,42.09,0.675,4,4,5,3,4,4,1,1,NA,
2,3,B114,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B114,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B114,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B115,1,2,118,122,128,10,45.72,100.33,1713.2,25,390.9,22.8169507354658,96.13,41.5,1,1,3,3,4,2,2,1,1,0,
2,3,B115,2,3,124,125,125,1,73.152,67.31,823.08,18,125.29,15.2220926276911,51.93,24.52,0.884,1,3,3,5,1,1,1,1,0,
2,3,B115,3,3,106,121,121,15,61.214,113.03,1465.25,17,86.85,5.9273161576523,65.03,32.08,2.48,2,2,3,4,3,2,2,1,0,
2,3,B116,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B116,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B116,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,3,B117,1,7,182,NA,NA,NA,43.4975,88.9,1701.04,0,294.08,17.2882471899544,131.08,66.75,1.742,5,4,4,3,4,4,5,4,NA,
2,3,B117,2,6,182,NA,NA,NA,55.88,118.4275,3229.73,0,368.59,11.4124090868277,119.52,61.07,1.08,5,4,5,3,4,4,5,4,NA,
2,3,B117,3,6,192,NA,NA,NA,45.085,99.06,1005.58,0,167.61,16.6679926012848,122.21,72.51,1.238,5,4,4,5,3,4,5,3,NA,
2,3,B118,1,9,83,85,94,11,59.69,104.775,800.55,13,67.04,8.3742427081382,70.5,24.84,2.68,4,4,2,4,5,4,3,2,1,one plant had yellow flowers
2,3,B118,2,7,87,82,94,7,65.405,118.745,1338.05,18,208.65,15.5935876835694,134.49,48.61,2.622,4,4,1,4,4,4,4,2,1,
2,3,B118,3,7,87,100,100,13,49.53,97.155,883.99,15,131.13,14.833878211292,104.73,31.67,2.78,3,4,2,4,4,4,3,3,1,
2,3,B119,1,12,154,128,NA,NA,92.71,93.98,1706.64,33,133.33,7.8124267566681,109.92,36.91,3.246,5,3,3,5,5,4,4,3,1,
2,3,B119,2,12,162,134,NA,NA,97.155,113.03,1937.31,41,157.23,8.1158926552798,108.67,35.09,2.586,5,3,3,5,5,4,5,3,1,
